ZNF274	1	chr19	+	58694677	58724907	58694809,58695365,58697205,58698409,58718568,58721439,58723052,	58695288,58697079,58698314,58718087,58721327,58722926,58723527,
ABCA7	1	chr19	+	1042661	1065424	1042825,1043250,1043472,1043840,1044743,1045230,1046405,1047023,1047377,1047653,1049004,1049436,1051051,1051293,1051585,1052125,1052285,1053530,1053835,1054109,1054340,1054693,1054877,1055350,1055938,1056242,1056498,1057083,1057428,1058058,1058268,1058746,1058939,1059084,1061887,1062312,1063677,1063862,1064252,1065170,	1043040,1043333,1043724,1044576,1045001,1046229,1046801,1047156,1047452,1048894,1049265,1050920,1051154,1051448,1051941,1052213,1053328,1053787,1054005,1054192,1054569,1054779,1055096,1055906,1056065,1056329,1056906,1057313,1057914,1058145,1058617,1058819,1059022,1061781,1062171,1063543,1063759,1064160,1064930,1065269,
IZUMO4	0	chr19	+	2096881	2099579	2097161,2097331,2097494,2097954,2098126,2098333,2098449,2098803,	2097251,2097423,2097928,2098051,2098286,2098435,2098786,2099254,
GNA15	1	chr19	+	3136191	3163767	3136593,3148773,3150283,3151833,3155950,3157879,	3148589,3150129,3151705,3155821,3157726,3162791,
ANKRD24	1	chr19	+	4183351	4224811	4183474,4186458,4199766,4200002,4200168,4202087,4202923,4207309,4207604,4207965,4208798,4210135,4210369,4212510,4212695,4216047,4216399,4218160,4219755,4222792,4224189,	4186271,4199680,4199872,4200080,4202023,4202866,4207239,4207498,4207778,4208761,4210055,4210262,4212472,4212597,4215975,4216281,4216547,4219588,4222667,4224124,4224425,
PTPRS	1	chr19	-	5205519	5340814	5206853,5208068,5208402,5210605,5210816,5211779,5212261,5212502,5214491,5214747,5215423,5215606,5218543,5218809,5219478,5220165,5220364,5221264,5222231,5223308,5225855,5229695,5231626,5239074,5240343,5244493,5246056,5258138,5265207,5273594,5274355,5286245,	5207933,5208248,5210480,5210690,5211601,5211976,5212348,5214372,5214572,5215300,5215509,5218431,5218798,5219321,5219950,5220271,5221011,5222134,5222700,5225738,5229502,5231321,5238930,5240210,5243912,5245787,5258028,5265019,5273453,5274210,5286061,5340675,
ZNF559	1	chr19	+	9434448	9454519	9434904,9435456,9448534,9449258,9449995,9451860,	9435371,9448472,9449170,9449869,9451778,9452371,
ZNF559-ZNF177	1	chr19	+	9435017	9493293	9435080,9435456,9449258,9466397,9468580,9475624,9487099,9489020,9489764,9490295,9490815,	9435371,9449170,9466333,9468504,9475538,9486992,9488935,9489638,9490203,9490733,9491824,
TYK2	1	chr19	-	10461205	10489184	10461644,10461838,10463227,10463774,10464322,10464910,10465285,10467394,10468594,10468814,10469978,10472274,10472631,10472857,10473132,10473333,10475447,10475724,10476574,10477256,10478878,10479094,	10461728,10463110,10463602,10464204,10464718,10465188,10467244,10468440,10468679,10469851,10472187,10472446,10472754,10472940,10473225,10475290,10475527,10476193,10477093,10478731,10478971,10488890,
CCDC151	0	chr19	-	11531272	11545925	11531615,11531880,11532500,11533295,11533529,11534698,11537086,11537391,11537604,11537860,11541596,11541840,	11531796,11532345,11533139,11533369,11534546,11536964,11537266,11537503,11537693,11541519,11541719,11545594,
CTD-3105H18.18	1	chr19	-	12543917	12595630	12544011,12568390,12577333,12577664,	12568245,12577276,12577538,12595469,
ZNF709	1	chr19	-	12571998	12595643	12576547,12577333,12577664,	12577276,12577538,12595469,
CTD-2192J16.17	0	chr19	-	12572373	12662288	12576547,12577333,12577664,	12577276,12577538,12662144,
NDUFB7	0	chr19	-	14676890	14682874	14677077,14677745,	14677577,14682701,
CYP4F8	0	chr19	+	15726032	15740433	15726091,15726625,15728955,15730354,15730572,15733150,15734185,15734575,15734904,15739245,15739405,15739653,	15726427,15728811,15730301,15730446,15733029,15733915,15734509,15734775,15739112,15739341,15739571,15740003,
CRTC1	1	chr19	+	18794487	18888762	18794638,18853836,18856770,18857924,18860685,18864395,18870401,18871038,18876338,18879603,18882356,18885796,18886631,	18853720,18856633,18857863,18860591,18864310,18870361,18870818,18876214,18879295,18882252,18885710,18886451,18887981,
ZNF506	1	chr19	-	19896651	19932518	19897663,19903293,19906469,19916935,19917877,	19902371,19904643,19916840,19917751,19932410,
ZNF66	1	chr19	+	20959231	20990128	20959256,20975444,20976684,	20975318,20976589,20988633,
ZNF726	1	chr19	+	24097684	24118276	24097799,24102301,24102884,24116754,24116998,24117114,	24102175,24102789,24115145,24116916,24117072,24118022,
FXYD5	0	chr19	+	35645646	35660786	35645712,35646514,35648404,35649303,35651704,35655148,35657074,35657228,	35646454,35648324,35649247,35651612,35655059,35657045,35657154,35660469,
ZNF565	1	chr19	-	36672962	36705575	36674635,36685230,36686058,36692952,	36685135,36685932,36692879,36705524,
YIF1B	1	chr19	-	38795758	38806603	38796147,38798161,38798392,38799489,38799697,38799968,38800283,	38798068,38798237,38799432,38799619,38799864,38800045,38806500,
SAMD4B	1	chr19	+	39833108	39875566	39833216,39839029,39843014,39844706,39847729,39860765,39866529,39867186,39867431,39868464,39869229,39870724,39871425,39871753,39873931,	39838928,39842457,39844646,39847329,39860295,39866290,39867077,39867345,39868125,39869144,39870606,39871227,39871630,39873848,39874139,
HIPK4	1	chr19	-	40885178	40896094	40885676,40887075,40890046,	40886230,40889690,40895345,
EML2	1	chr19	-	46112658	46142685	46113046,46116929,46117958,46119147,46119816,46120111,46120955,46122449,46124590,46124895,46128076,46130097,46133304,46136229,46136397,46137729,46141892,46142131,	46116799,46117863,46119060,46119719,46120023,46120888,46122318,46124465,46124741,46127977,46129963,46133209,46136119,46136328,46137580,46141763,46142103,46142615,
PRKD2	1	chr19	-	47177573	47219853	47177992,47178375,47181920,47185005,47192955,47193963,47195064,47195242,47197390,47200491,47201107,47204209,47204369,47207648,47207906,47214295,47217258,	47178290,47181653,47184907,47192794,47193857,47194992,47195190,47197132,47200414,47200990,47204056,47204292,47207426,47207752,47214164,47217120,47219388,
EHD2	1	chr19	+	48216600	48246391	48216795,48220273,48221863,48229481,48239790,	48219815,48221766,48229069,48239626,48244138,
KLK2	1	chr19	+	51376505	51383823	51376775,51378136,51380014,51380264,	51377977,51379728,51380128,51381660,
ZNF613	1	chr19	+	52383125	52449009	52383153,52439488,52443588,52443962,	52439276,52443462,52443870,52447372,
RDH13	1	chr19	-	55555711	55574544	55556677,55558856,55559909,55560131,55568176,55570643,	55558755,55559697,55560027,55568021,55570525,55574336,
ZNF787	1	chr19	-	56598732	56632649	56599437,56600461,56614596,	56599441,56614508,56632541,
DUXA	1	chr19	-	57665389	57678811	57665850,57666740,57669841,57670646,57672165,	57666635,57669696,57670535,57672011,57678787,
RNF126	1	chr19	-	647526	663277	648277,648487,648975,649748,650296,651855,652296,652884,	648372,648882,649679,650234,651611,652233,652826,663047,
KISS1R	1	chr19	+	917342	921015	917746,918668,919625,920106,	918544,919490,919874,920290,
MUM1	1	chr19	+	1285892	1376575	1285921,1356448,1357093,1358463,1361031,1362350,1364578,1366380,1367219,1369339,1369645,1371077,1373159,	1356320,1357008,1358393,1360135,1362249,1364508,1366304,1367159,1369264,1369595,1370641,1373071,1376518,
REXO1	1	chr19	-	1815245	1848462	1816153,1816344,1816568,1816812,1817328,1817779,1818594,1818842,1819130,1820056,1820394,1821681,1823784,1825942,1828630,	1816224,1816430,1816697,1817218,1817706,1818481,1818705,1819017,1819933,1820263,1821518,1823571,1825838,1826877,1848201,
CSNK1G2	1	chr19	+	1941188	1981337	1941417,1969958,1978344,1978510,1978749,1979092,1979247,1979402,1979642,1979834,1980016,	1969507,1978304,1978441,1978601,1978858,1979162,1979318,1979494,1979751,1979910,1980148,
DOT1L	0	chr19	+	2164148	2232577	2164264,2180755,2185928,2189794,2191239,2193782,2194576,2199938,2202778,2206796,2207679,2208975,2210509,2210854,2211211,2211841,2213639,2213985,2214595,2216764,2217089,2217917,2220221,2222558,2223485,2225451,2227126,	2180712,2185854,2189731,2191011,2193688,2194514,2199883,2202699,2206728,2207573,2208934,2210399,2210620,2211098,2211750,2213538,2213848,2214470,2216280,2216954,2217771,2220107,2221975,2223280,2225387,2226182,2229784,
GNG7	1	chr19	-	2511217	2702707	2515145,2520723,2555186,2646278,	2520606,2555147,2646222,2702644,
TLE2	1	chr19	-	2997636	3029165	2997953,3000721,3002501,3005582,3005966,3006667,3008943,3009700,3011158,3013816,3014612,3015758,3017857,3019461,3019771,3025080,3027871,3028380,3028801,	3000645,3002351,3005435,3005719,3006418,3008867,3009540,3011020,3013667,3014568,3015651,3017838,3019281,3019697,3025018,3027827,3028317,3028704,3028879,
CELF5	1	chr19	+	3224701	3297074	3224996,3251065,3273921,3275982,3278108,3281343,3282265,3282496,3284962,3286023,3290372,3293484,	3250983,3273870,3275854,3278029,3281197,3282124,3282350,3284900,3285940,3290229,3293317,3296756,
NFIC	1	chr19	+	3366547	3462965	3366664,3382241,3425175,3433590,3434398,3435205,3449137,3452664,	3381710,3425104,3433516,3434275,3435081,3449012,3452480,3462750,
PIP5K1C	1	chr19	-	3630181	3700477	3633167,3633518,3639014,3641807,3642937,3643379,3644249,3646056,3647384,3648706,3652029,3653587,3656555,3661081,3661999,3664912,3667351,	3633435,3638882,3641703,3642905,3643241,3644085,3645972,3647336,3648623,3651824,3653288,3656403,3660964,3661869,3664820,3667320,3700295,
MATK	1	chr19	-	3777973	3801810	3778420,3778593,3779185,3779449,3779615,3779795,3781670,3783217,3784031,3784237,3784449,3784882,3789402,	3778507,3778990,3779376,3779531,3779696,3781605,3783124,3783812,3784122,3784336,3784823,3789271,3801530,
ZBTB7A	1	chr19	-	4044362	4066943	4048242,4055245,	4053969,4066680,
STAP2	1	chr19	-	4324040	4338818	4324194,4324664,4325305,4325542,4327004,4327223,4327382,4328806,4330058,4332075,4333813,4334041,	4324452,4325213,4325393,4326939,4327121,4327313,4328672,4329958,4332019,4333691,4333970,4338649,
UBXN6	0	chr19	-	4445003	4457819	4445620,4446194,4446410,4446716,4446917,4447622,4448412,4452489,4453519,4454090,	4446046,4446280,4446497,4446833,4447547,4448315,4452361,4453455,4453927,4457612,
DPP9	1	chr19	-	4675238	4723875	4676668,4679958,4682850,4683641,4684821,4685783,4688904,4689734,4690969,4694835,4695567,4697663,4700289,4702167,4702728,4704066,4704316,4705982,4714349,4719953,4722563,	4679847,4682708,4683489,4684675,4685638,4688769,4689582,4690890,4694673,4695390,4697563,4700228,4702039,4702615,4703898,4704143,4705870,4714093,4719863,4722511,4723686,
PLIN3	1	chr19	-	4838353	4867780	4839548,4844805,4847902,4852313,4859684,4860036,4861423,	4844680,4847703,4852028,4859602,4859838,4861341,4867621,
KDM4B	1	chr19	+	4969132	5153606	4969241,5016350,5033042,5040022,5041262,5047680,5071070,5077481,5082515,5110829,5119863,5131556,5132018,5134072,5135572,5137349,5137687,5138081,5144163,5144423,5144913,5150461,	5016268,5032877,5039847,5041148,5047487,5071021,5077378,5082378,5110633,5119664,5131087,5131898,5133894,5135350,5137273,5137632,5137973,5143978,5144259,5144794,5150369,5151346,
SAFB	1	chr19	+	5623110	5668489	5623405,5626500,5641669,5641957,5645410,5648054,5649510,5649986,5651083,5653275,5653431,5654211,5654467,5657358,5661819,5664170,5664450,5667175,5667461,5667897,	5626416,5641605,5641751,5645348,5648027,5649000,5649937,5650989,5653126,5653349,5654072,5654379,5657252,5661529,5664033,5664408,5667057,5667364,5667831,5668173,
CATSPERD	1	chr19	+	5720688	5778745	5720819,5724873,5727355,5729955,5733981,5737216,5739450,5744521,5746074,5748266,5749194,5751834,5754256,5757943,5759155,5763304,5766166,5768253,5771083,5772976,5776326,	5724819,5727279,5729883,5733867,5737149,5739337,5744438,5745924,5748171,5749112,5751658,5754143,5757854,5759097,5763226,5766114,5768179,5770955,5772799,5776172,5778387,
AC024592.12	1	chr19	-	5867626	5903714	5867748,5896661,5897008,	5896464,5896916,5903623,
NDUFA11	1	chr19	-	5894688	5903767	5894865,5896586,5897008,	5896464,5896916,5903623,
RFX2	1	chr19	-	5993175	6110545	5994961,5995654,5997224,6002034,6002881,6004309,6007177,6007813,6008235,6010262,6013116,6016282,6026248,6040252,6042134,6044293,6047515,	5995612,5997071,6001826,6002732,6004212,6007023,6007701,6008117,6010147,6012997,6016101,6026174,6039991,6042055,6044204,6047418,6110404,
ACSBG2	1	chr19	+	6135680	6193105	6135875,6141621,6147686,6151806,6156562,6161306,6166026,6177407,6182943,6183283,6185664,6187433,6187856,6190703,	6141524,6147457,6151718,6156442,6161226,6165877,6177240,6182762,6183050,6185447,6187294,6187610,6190595,6192679,
KHSRP	1	chr19	-	6413359	6424805	6414131,6415312,6415468,6415745,6415907,6416418,6416661,6416893,6417098,6417852,6418090,6418592,6418887,6419271,6420155,6420482,6421328,6421699,6422447,	6415152,6415391,6415545,6415819,6416309,6416501,6416749,6416998,6417750,6417992,6418494,6418713,6419214,6420084,6420433,6421289,6421661,6422351,6424464,
C3	1	chr19	-	6677715	6720693	6678034,6678298,6678466,6679219,6679507,6680274,6682041,6682240,6684450,6684661,6684845,6685157,6686298,6686913,6690738,6693094,6693498,6694645,6696476,6696670,6697567,6697805,6702223,6702590,6707284,6707548,6707940,6709853,6710856,6711207,6712417,6712634,6713326,6713520,6714093,6714259,6714457,6718175,6718423,6719414,	6678163,6678383,6679136,6679418,6680169,6681952,6682153,6684399,6684571,6684786,6684999,6686135,6686757,6690640,6692935,6693423,6694442,6696390,6696604,6697355,6697663,6702138,6702482,6707087,6707477,6707811,6709695,6710650,6710998,6712268,6712519,6713200,6713418,6714003,6714177,6714363,6718105,6718258,6719222,6720527,
VAV1	1	chr19	+	6772737	6857118	6773022,6820829,6821691,6821870,6822340,6822525,6825132,6825417,6826722,6828182,6828498,6828719,6828911,6829929,6832211,6833296,6833636,6833744,6833964,6836579,6837061,6843177,6848125,6850768,6853090,6854109,	6820713,6821633,6821802,6822232,6822430,6825064,6825314,6826623,6828087,6828430,6828633,6828826,6829797,6832102,6833195,6833539,6833722,6833919,6836443,6836996,6843146,6848009,6850681,6852976,6853958,6857065,
ZNF557	1	chr19	+	7069455	7084229	7069784,7070664,7075116,7075754,7076518,7081466,7082063,	7070573,7075007,7075666,7076392,7081371,7081981,7082889,
INSR	1	chr19	-	7116638	7294045	7117421,7119594,7120760,7122784,7123000,7125538,7126662,7128965,7132328,7141827,7143101,7150543,7152938,7163210,7166415,7168105,7170762,7172445,7174742,7184648,7267907,	7119460,7120631,7122625,7122890,7125294,7126595,7128863,7132169,7141688,7142827,7150508,7152737,7163043,7166165,7167979,7170548,7172301,7174594,7184327,7267356,7293803,
CTD-2207O23.3	1	chr19	+	7447720	7537363	7447780,7448089,7505368,7506651,7506938,7509340,7512054,7516152,7518601,7521289,7523576,7524880,7527220,7528841,7529576,7531860,7532004,7532570,7534017,7534915,7535127,	7447948,7505230,7506539,7506798,7509090,7511929,7516035,7518353,7521213,7523398,7524789,7527038,7528704,7529446,7531804,7531957,7532100,7533711,7534790,7535012,7535665,
ARHGEF18	1	chr19	+	7459999	7537363	7460133,7505368,7506651,7506938,7509340,7512054,7516152,7518601,7521289,7523576,7524880,7527220,7528841,7529576,7531860,7532004,7532570,7534017,7534915,7535201,	7505230,7506539,7506798,7509090,7511929,7516035,7518353,7521213,7523398,7524789,7527038,7528704,7529446,7531804,7531957,7532100,7533711,7534790,7535012,7535423,
CTD-2207O23.10	0	chr19	+	7598481	7604945	7598539,7598754,7599125,7599332,7599788,7600463,7600906,7601159,7601432,	7598645,7599054,7599265,7599636,7600395,7600819,7601077,7601335,7604804,
PNPLA6	1	chr19	+	7598890	7626650	7599125,7599788,7600463,7600906,7601159,7601432,7604944,7605194,7605596,7605937,7606320,7606570,7606953,7607556,7607814,7607970,7614998,7615315,7615526,7615993,7616323,7618901,7619158,7619609,7619961,7620253,7620649,7621455,7621610,7622170,7624037,7625650,7625996,7626203,	7599636,7600395,7600819,7601077,7601335,7604804,7605035,7605516,7605809,7606240,7606408,7606870,7607447,7607647,7607893,7614793,7615184,7615403,7615880,7616248,7618758,7619095,7619441,7619779,7620135,7620493,7621339,7621541,7622054,7623736,7625534,7625900,7626094,7626374,
TIMM44	0	chr19	-	7991625	8008805	7992191,7992652,7993051,7996073,7997636,7997817,7998455,7998888,7999123,8000030,8003082,8006082,	7992542,7992962,7996023,7997512,7997725,7998370,7998749,7998974,7999950,8002912,8005987,8008492,
CCL25	0	chr19	+	8117884	8127530	8118006,8121153,8121383,8122804,	8121036,8121250,8122685,8127102,
HNRNPM	1	chr19	+	8509842	8553998	8509995,8520458,8527465,8528388,8528570,8530399,8531272,8532468,8533718,8536311,8538592,8539128,8548095,8551289,8551959,	8520289,8527413,8528381,8528477,8530208,8531119,8532419,8533658,8536210,8538548,8539051,8548042,8550487,8551908,8553575,
ADAMTS10	1	chr19	-	8645126	8673147	8645886,8649938,8650192,8650544,8651135,8651354,8651605,8651780,8654249,8654469,8654875,8656747,8656987,8657754,8660787,8661103,8661296,8661469,8662016,8662201,8666029,8668768,8670243,8670694,	8649779,8650016,8650340,8651006,8651228,8651442,8651700,8654126,8654336,8654773,8656684,8656842,8657647,8660646,8660957,8661191,8661426,8661871,8662118,8665812,8668612,8669897,8670508,8673016,
